,product Name,price,description,rating
262,"Tecno Spark 9 (Sky Mirror, 64 GB)","8,180","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediaTek Helio G37 Processor1 Year Warranty for Handset, 6 Months for Accessories",4.1
263,"Infinix Hot 12 Pro (Racing Black, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
264,"Infinix HOT 20 Play (Aurora Green, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13Mp + AI Lens | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek G37 Processor1 Year on Handset and 6 Months on Accessories,4.3
265,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
266,"POCO M5 (Icy Blue, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
267,"REDMI 12c (Matte Black, 128 GB)","9,823",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G85 Processor1 Year Domestic Warranty for Phone and 6 Months Domestic Warranty for In-Box Accessories,4.1
268,"Infinix NOTE 12i (Alpine White, 64 GB)","9,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.2
269,"POCO M5 (Power Black, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
270,"REDMI 12C (Mint Green, 128 GB)","9,142",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek MT6769Z Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
271,"vivo Y02t (Cosmic Grey, 64 GB)","9,980",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories,4.2
272,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","9,184",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
273,"Tecno Spark 10c (Meta Blue, 128 GB)","9,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
274,"REDMI 10 (Midnight Black, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
275,"REDMI 10 (Sunrise Orange, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
276,"Tecno Pova 3 (Eco Black, 64 GB)","10,398","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.53 cm (6.9 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera7000 mAh BatteryMediaTek Helio G88 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.2
277,"REDMI 10 (Caribbean Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
278,"Infinix Hot 12 Pro (Electric Blue, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
279,"Infinix Hot 12 Pro (Halo White, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
280,"REDMI 10 (Pacific Blue, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
281,"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
282,"Infinix Hot 11 (Emerald Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display13MP + Depth Lens | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories,4.3
283,"Infinix Hot 11 (Silver Wave, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display13MP + Depth Lens | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories,4.3
284,"Infinix Hot 12 Pro (Racing Black, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
285,"realme C31 (Dark Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD Display13MP + 2MP + 0.3MP | 5MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
286,"realme C33 (Night Sea, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
287,"Infinix Hot 10S (95° Black, 64 GB)","10,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories,4.3
288,"Infinix HOT 20 Play (Aurora Green, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13Mp + AI Lens | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek G37 Processor1 Year on Handset and 6 Months on Accessories,4.3
289,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
290,"POCO M5 (Icy Blue, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
291,"REDMI 12c (Matte Black, 128 GB)","9,823",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G85 Processor1 Year Domestic Warranty for Phone and 6 Months Domestic Warranty for In-Box Accessories,4.1
292,"Infinix NOTE 12i (Alpine White, 64 GB)","9,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.2
293,"POCO M5 (Power Black, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
294,"REDMI 12C (Mint Green, 128 GB)","9,142",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek MT6769Z Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
295,"vivo Y02t (Cosmic Grey, 64 GB)","9,980",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories,4.2
296,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","9,184",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
297,"Tecno Spark 10c (Meta Blue, 128 GB)","9,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
298,"REDMI 10 (Midnight Black, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
299,"REDMI 10 (Sunrise Orange, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
300,"Tecno Pova 3 (Eco Black, 64 GB)","10,398","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.53 cm (6.9 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera7000 mAh BatteryMediaTek Helio G88 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.2
301,"REDMI 10 (Caribbean Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
302,"Infinix Hot 12 Pro (Electric Blue, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
303,"Infinix Hot 12 Pro (Halo White, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
304,"REDMI 10 (Pacific Blue, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
305,"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
306,"Infinix Hot 11 (Emerald Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display13MP + Depth Lens | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories,4.3
307,"Infinix Hot 11 (Silver Wave, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display13MP + Depth Lens | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories,4.3
308,"Infinix Hot 12 Pro (Racing Black, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
309,"realme C31 (Dark Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD Display13MP + 2MP + 0.3MP | 5MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
310,"realme C33 (Night Sea, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
311,"Infinix Hot 10S (95° Black, 64 GB)","10,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories,4.3
312,"POCO C55 (Power Black, 128 GB)","8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
313,"REDMI 12 (Pastel Blue, 128 GB)","9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3
314,"MOTOROLA g13 (Lavender Blue, 128 GB)","9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories,4
315,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
316,"POCO M5 (Icy Blue, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
317,"OPPO A17K (Navy Blue, 64 GB)","9,136",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.5
318,"REDMI 12c (Matte Black, 128 GB)","9,823",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G85 Processor1 Year Domestic Warranty for Phone and 6 Months Domestic Warranty for In-Box Accessories,4.1
319,"SAMSUNG Galaxy M04 (Light Green, 64 GB)","7,937",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
320,"Infinix NOTE 12i (Metaverse Blue, 64 GB)","9,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.2
321,"POCO M5 (Power Black, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
322,"I Kall S1 Plus (Golden, 128 GB)","9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.27 cm (6.8 inch) HD+ Display13MP + 5MP + 2MP | 8MP Front Camera6000 mAh BatteryOcta Core Processor1 Year Domestic Warranty,3.7
323,"SAMSUNG Galaxy A03 Core (Bronze, 32 GB)","6,884",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Battery1 Year of Device & 6 Months for In-Box Accessories,4.1
324,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","9,184",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
325,"SAMSUNG Galaxy M04 (Light Green, 128 GB)","9,400",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
326,"REDMI 10 (Caribbean Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
327,"REDMI 10 (Sunrise Orange, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
328,"Infinix Hot 12 Pro (Electric Blue, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
329,"Infinix Hot 12 Pro (Halo White, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
330,"Tecno Pova 3 (Eco Black, 64 GB)","10,398","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.53 cm (6.9 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera7000 mAh BatteryMediaTek Helio G88 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.2
331,"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
332,"vivo Y01 (Sapphire Blue, 32 GB)","9,490",2 GB RAM | 32 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories,4.2
333,"REDMI 10 (Midnight Black, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
334,"Tecno Spark 9 (Sky Mirror, 64 GB)","8,180","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediaTek Helio G37 Processor1 Year Warranty for Handset, 6 Months for Accessories",4.1
335,"Infinix Hot 12 Pro (Racing Black, 64 GB)","9,799",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4.2
336,"Infinix HOT 20 Play (Aurora Green, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13Mp + AI Lens | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek G37 Processor1 Year on Handset and 6 Months on Accessories,4.3
337,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1
338,"POCO M5 (Icy Blue, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
339,"REDMI 12c (Matte Black, 128 GB)","9,823",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G85 Processor1 Year Domestic Warranty for Phone and 6 Months Domestic Warranty for In-Box Accessories,4.1
340,"Infinix NOTE 12i (Alpine White, 64 GB)","9,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories,4.2
341,"POCO M5 (Power Black, 64 GB)","8,499","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP Depth Sensor + 2MP Macro Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G99 Processor1 Year for Handset, 6 Months for Accessories",4.1
342,"REDMI 12C (Mint Green, 128 GB)","9,142",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek MT6769Z Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
343,"vivo Y02t (Cosmic Grey, 64 GB)","9,980",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories,4.2
344,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","9,184",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,4.1
345,"Tecno Spark 10c (Meta Blue, 128 GB)","9,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4
346,"REDMI 10 (Midnight Black, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
347,"REDMI 10 (Sunrise Orange, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
